FIPS,class,n,freq,primary_org_cat
18113,Professional,1,0.01818181818181818,Social & Fraternal
18113,Religious,11,0.2,Social & Fraternal
18113,Social & Fraternal,19,0.34545454545454546,Social & Fraternal
18113,Unions,2,0.03636363636363636,Social & Fraternal
18113,Youth,4,0.07272727272727272,Social & Fraternal
18115,Economic,1,0.07142857142857142,Social & Fraternal
18115,Education,2,0.14285714285714285,Social & Fraternal
18115,Foundations,1,0.07142857142857142,Social & Fraternal
18115,Healthcare,1,0.07142857142857142,Social & Fraternal
18115,Political,1,0.07142857142857142,Social & Fraternal
18115,Religious,2,0.14285714285714285,Social & Fraternal
18115,Social & Fraternal,6,0.42857142857142855,Social & Fraternal
18117,Community,1,0.03125,Social & Fraternal
18117,Economic,1,0.03125,Social & Fraternal
18117,Education,2,0.0625,Social & Fraternal
18117,Healthcare,2,0.0625,Social & Fraternal
18117,Hobby & Sports,2,0.0625,Social & Fraternal
18117,Political,1,0.03125,Social & Fraternal
18117,Professional,1,0.03125,Social & Fraternal
18117,Religious,8,0.25,Social & Fraternal
18117,Social & Fraternal,12,0.375,Social & Fraternal
18117,Unions,1,0.03125,Social & Fraternal
18117,Youth,1,0.03125,Social & Fraternal
18119,Economic,1,0.03225806451612903,Religious
18119,Education,4,0.12903225806451613,Religious
18119,Foundations,1,0.03225806451612903,Religious
18119,Healthcare,4,0.12903225806451613,Religious
18119,Hobby & Sports,4,0.12903225806451613,Religious
18119,Housing,1,0.03225806451612903,Religious
18119,Religious,6,0.1935483870967742,Religious
18119,Social & Fraternal,4,0.12903225806451613,Religious
18119,Youth,6,0.1935483870967742,Religious
18121,Arts & Cultural,3,0.11538461538461539,Social & Fraternal
18121,Economic,2,0.07692307692307693,Social & Fraternal
18121,Education,4,0.15384615384615385,Social & Fraternal
18121,Hobby & Sports,1,0.038461538461538464,Social & Fraternal
18121,Professional,2,0.07692307692307693,Social & Fraternal
18121,Religious,1,0.038461538461538464,Social & Fraternal
18121,Social & Fraternal,11,0.4230769230769231,Social & Fraternal
18121,Unions,2,0.07692307692307693,Social & Fraternal
18123,Economic,4,0.125,Religious
18123,Education,7,0.21875,Religious
18123,Healthcare,2,0.0625,Religious
18123,Hobby & Sports,1,0.03125,Religious
18123,Religious,8,0.25,Religious
18123,Research & Think Tank,2,0.0625,Religious
18123,Social & Fraternal,8,0.25,Religious
18125,Economic,2,0.09090909090909091,Social & Fraternal
18125,Education,2,0.09090909090909091,Social & Fraternal
18125,Hobby & Sports,2,0.09090909090909091,Social & Fraternal
18125,Political,1,0.045454545454545456,Social & Fraternal
18125,Religious,5,0.22727272727272727,Social & Fraternal
18125,Social & Fraternal,8,0.36363636363636365,Social & Fraternal
18125,Unions,1,0.045454545454545456,Social & Fraternal
18125,Youth,1,0.045454545454545456,Social & Fraternal
18127,Arts & Cultural,13,0.050980392156862744,Social & Fraternal
18127,Community,13,0.050980392156862744,Social & Fraternal
18127,Economic,11,0.043137254901960784,Social & Fraternal
18127,Education,29,0.11372549019607843,Social & Fraternal
18127,Foundations,6,0.023529411764705882,Social & Fraternal
18127,Healthcare,10,0.0392156862745098,Social & Fraternal
18127,Hobby & Sports,12,0.047058823529411764,Social & Fraternal
18127,Housing,3,0.011764705882352941,Social & Fraternal
18127,Political,4,0.01568627450980392,Social & Fraternal
18127,Professional,14,0.054901960784313725,Social & Fraternal
18127,Religious,55,0.21568627450980393,Social & Fraternal
18127,Research & Think Tank,2,0.00784313725490196,Social & Fraternal
18127,Social & Fraternal,64,0.25098039215686274,Social & Fraternal
18127,Unions,11,0.043137254901960784,Social & Fraternal
18127,Youth,8,0.03137254901960784,Social & Fraternal
18129,Economic,1,0.045454545454545456,Hobby & Sports
18129,Education,2,0.09090909090909091,Hobby & Sports
18129,Foundations,1,0.045454545454545456,Hobby & Sports
18129,Healthcare,1,0.045454545454545456,Hobby & Sports
18129,Hobby & Sports,6,0.2727272727272727,Hobby & Sports
18129,Professional,3,0.13636363636363635,Hobby & Sports
18129,Religious,1,0.045454545454545456,Hobby & Sports
18129,Research & Think Tank,1,0.045454545454545456,Hobby & Sports
18129,Social & Fraternal,5,0.22727272727272727,Hobby & Sports
18129,Youth,1,0.045454545454545456,Hobby & Sports
18131,Arts & Cultural,1,0.047619047619047616,Social & Fraternal
18131,Education,4,0.19047619047619047,Social & Fraternal
18131,Foundations,1,0.047619047619047616,Social & Fraternal
18131,Healthcare,1,0.047619047619047616,Social & Fraternal
18131,Political,1,0.047619047619047616,Social & Fraternal
18131,Religious,4,0.19047619047619047,Social & Fraternal
18131,Social & Fraternal,8,0.38095238095238093,Social & Fraternal
18131,Unions,1,0.047619047619047616,Social & Fraternal
18133,Arts & Cultural,2,0.029850746268656716,Social & Fraternal
18133,Community,3,0.04477611940298507,Social & Fraternal
18133,Economic,4,0.05970149253731343,Social & Fraternal
18133,Education,6,0.08955223880597014,Social & Fraternal
18133,Healthcare,2,0.029850746268656716,Social & Fraternal
18133,Hobby & Sports,3,0.04477611940298507,Social & Fraternal
18133,Housing,1,0.014925373134328358,Social & Fraternal
18133,Political,1,0.014925373134328358,Social & Fraternal
18133,Professional,4,0.05970149253731343,Social & Fraternal
18133,Religious,9,0.13432835820895522,Social & Fraternal
18133,Social & Fraternal,27,0.40298507462686567,Social & Fraternal
18133,Youth,5,0.07462686567164178,Social & Fraternal
18135,Community,2,0.04081632653061224,Social & Fraternal
18135,Education,8,0.16326530612244897,Social & Fraternal
18135,Foundations,1,0.02040816326530612,Social & Fraternal
18135,Healthcare,2,0.04081632653061224,Social & Fraternal
18135,Hobby & Sports,3,0.061224489795918366,Social & Fraternal
18135,Political,2,0.04081632653061224,Social & Fraternal
18135,Professional,2,0.04081632653061224,Social & Fraternal
18135,Religious,6,0.12244897959183673,Social & Fraternal
18135,Social & Fraternal,18,0.3673469387755102,Social & Fraternal
18135,Unions,4,0.08163265306122448,Social & Fraternal
18135,Youth,1,0.02040816326530612,Social & Fraternal
18137,Arts & Cultural,3,0.04838709677419355,Social & Fraternal
18137,Community,2,0.03225806451612903,Social & Fraternal
18137,Economic,4,0.06451612903225806,Social & Fraternal
18137,Education,6,0.0967741935483871,Social & Fraternal
18137,Healthcare,4,0.06451612903225806,Social & Fraternal
18137,Hobby & Sports,7,0.11290322580645161,Social & Fraternal
18137,Professional,1,0.016129032258064516,Social & Fraternal
18137,Religious,11,0.1774193548387097,Social & Fraternal
18137,Social & Fraternal,20,0.3225806451612903,Social & Fraternal
18137,Unions,2,0.03225806451612903,Social & Fraternal
18137,Youth,2,0.03225806451612903,Social & Fraternal
18139,Community,1,0.02857142857142857,Religious
18139,Economic,2,0.05714285714285714,Religious
18139,Education,6,0.17142857142857143,Religious
18139,Hobby & Sports,4,0.11428571428571428,Religious
18139,Political,1,0.02857142857142857,Religious
18139,Professional,1,0.02857142857142857,Religious
18139,Religious,8,0.22857142857142856,Religious
18139,Social & Fraternal,8,0.22857142857142856,Religious
18139,Unions,1,0.02857142857142857,Religious
18139,Youth,3,0.08571428571428572,Religious
18141,Arts & Cultural,27,0.053465346534653464,Religious
18141,Community,27,0.053465346534653464,Religious
18141,Economic,10,0.019801980198019802,Religious
18141,Education,50,0.09900990099009901,Religious
18141,Foundations,14,0.027722772277227723,Religious
18141,Healthcare,28,0.055445544554455446,Religious
18141,Hobby & Sports,51,0.100990099009901,Religious
18141,Housing,11,0.02178217821782178,Religious
18141,Political,8,0.015841584158415842,Religious
18141,Professional,20,0.039603960396039604,Religious
18141,Religious,115,0.22772277227722773,Religious
18141,Research & Think Tank,10,0.019801980198019802,Religious
18141,Social & Fraternal,75,0.1485148514851485,Religious
18141,Unions,31,0.061386138613861385,Religious
18141,Youth,28,0.055445544554455446,Religious
18143,Community,1,0.029411764705882353,Social & Fraternal
18143,Economic,1,0.029411764705882353,Social & Fraternal
18143,Education,2,0.058823529411764705,Social & Fraternal
18143,Hobby & Sports,2,0.058823529411764705,Social & Fraternal
18143,Political,1,0.029411764705882353,Social & Fraternal
18143,Professional,2,0.058823529411764705,Social & Fraternal
18143,Religious,9,0.2647058823529412,Social & Fraternal
18143,Social & Fraternal,12,0.35294117647058826,Social & Fraternal
18143,Unions,2,0.058823529411764705,Social & Fraternal
18143,Youth,2,0.058823529411764705,Social & Fraternal
18145,Arts & Cultural,1,0.0125,Social & Fraternal
18145,Community,3,0.0375,Social & Fraternal
18145,Economic,3,0.0375,Social & Fraternal
18145,Education,10,0.125,Social & Fraternal
18145,Healthcare,2,0.025,Social & Fraternal
18145,Hobby & Sports,6,0.075,Social & Fraternal
18145,Housing,1,0.0125,Social & Fraternal
18145,Political,2,0.025,Social & Fraternal
18145,Professional,3,0.0375,Social & Fraternal
18145,Religious,13,0.1625,Social & Fraternal
18145,Research & Think Tank,2,0.025,Social & Fraternal
18145,Social & Fraternal,27,0.3375,Social & Fraternal
18145,Unions,1,0.0125,Social & Fraternal
18145,Youth,6,0.075,Social & Fraternal
18147,Arts & Cultural,1,0.03225806451612903,Social & Fraternal
18147,Community,2,0.06451612903225806,Social & Fraternal
18147,Economic,1,0.03225806451612903,Social & Fraternal
18147,Healthcare,2,0.06451612903225806,Social & Fraternal
18147,Hobby & Sports,2,0.06451612903225806,Social & Fraternal
18147,Political,1,0.03225806451612903,Social & Fraternal
18147,Professional,1,0.03225806451612903,Social & Fraternal
18147,Religious,9,0.2903225806451613,Social & Fraternal
18147,Social & Fraternal,11,0.3548387096774194,Social & Fraternal
18147,Youth,1,0.03225806451612903,Social & Fraternal
18149,Arts & Cultural,1,0.03333333333333333,Social & Fraternal
18149,Community,2,0.06666666666666667,Social & Fraternal
18149,Economic,1,0.03333333333333333,Social & Fraternal
18149,Education,1,0.03333333333333333,Social & Fraternal
18149,Foundations,1,0.03333333333333333,Social & Fraternal
18149,Healthcare,1,0.03333333333333333,Social & Fraternal
18149,Hobby & Sports,3,0.1,Social & Fraternal
18149,Political,1,0.03333333333333333,Social & Fraternal
18149,Professional,2,0.06666666666666667,Social & Fraternal
18149,Religious,7,0.23333333333333334,Social & Fraternal
18149,Social & Fraternal,8,0.26666666666666666,Social & Fraternal
18149,Unions,2,0.06666666666666667,Social & Fraternal
18151,Arts & Cultural,4,0.05405405405405406,Social & Fraternal
18151,Community,1,0.013513513513513514,Social & Fraternal
18151,Economic,2,0.02702702702702703,Social & Fraternal
18151,Education,7,0.0945945945945946,Social & Fraternal
18151,Healthcare,2,0.02702702702702703,Social & Fraternal
18151,Hobby & Sports,9,0.12162162162162163,Social & Fraternal
18151,Housing,3,0.04054054054054054,Social & Fraternal
18151,Political,1,0.013513513513513514,Social & Fraternal
18151,Professional,4,0.05405405405405406,Social & Fraternal
18151,Religious,12,0.16216216216216217,Social & Fraternal
18151,Social & Fraternal,23,0.3108108108108108,Social & Fraternal
18151,Unions,1,0.013513513513513514,Social & Fraternal
18151,Youth,5,0.06756756756756757,Social & Fraternal
18153,Arts & Cultural,1,0.034482758620689655,Social & Fraternal
18153,Community,2,0.06896551724137931,Social & Fraternal
18153,Economic,1,0.034482758620689655,Social & Fraternal
18153,Education,2,0.06896551724137931,Social & Fraternal
18153,Healthcare,1,0.034482758620689655,Social & Fraternal
18153,Hobby & Sports,3,0.10344827586206896,Social & Fraternal
18153,Political,1,0.034482758620689655,Social & Fraternal
18153,Professional,3,0.10344827586206896,Social & Fraternal
18153,Religious,4,0.13793103448275862,Social & Fraternal
18153,Social & Fraternal,11,0.3793103448275862,Social & Fraternal
18155,Arts & Cultural,1,0.05,Social & Fraternal
18155,Economic,2,0.1,Social & Fraternal
18155,Education,1,0.05,Social & Fraternal
18155,Foundations,1,0.05,Social & Fraternal
18155,Healthcare,1,0.05,Social & Fraternal
18155,Hobby & Sports,1,0.05,Social & Fraternal
18155,Political,1,0.05,Social & Fraternal
18155,Religious,4,0.2,Social & Fraternal
18155,Social & Fraternal,8,0.4,Social & Fraternal
18157,Arts & Cultural,14,0.043343653250773995,Social & Fraternal
18157,Community,7,0.021671826625386997,Social & Fraternal
18157,Economic,3,0.009287925696594427,Social & Fraternal
18157,Education,27,0.08359133126934984,Social & Fraternal
18157,Foundations,6,0.018575851393188854,Social & Fraternal
18157,Healthcare,15,0.04643962848297214,Social & Fraternal
18157,Hobby & Sports,24,0.07430340557275542,Social & Fraternal
18157,Housing,3,0.009287925696594427,Social & Fraternal
18157,Political,5,0.015479876160990712,Social & Fraternal
18157,Professional,19,0.058823529411764705,Social & Fraternal
18157,Religious,73,0.2260061919504644,Social & Fraternal
18157,Research & Think Tank,9,0.02786377708978328,Social & Fraternal
18157,Social & Fraternal,93,0.28792569659442724,Social & Fraternal
18157,Unions,15,0.04643962848297214,Social & Fraternal
18157,Youth,10,0.030959752321981424,Social & Fraternal
18159,Economic,1,0.03571428571428571,Religious
18159,Education,4,0.14285714285714285,Religious
18159,Healthcare,2,0.07142857142857142,Religious
18159,Hobby & Sports,3,0.10714285714285714,Religious
18159,Political,1,0.03571428571428571,Religious
18159,Professional,1,0.03571428571428571,Religious
18159,Religious,8,0.2857142857142857,Religious
18159,Social & Fraternal,6,0.21428571428571427,Religious
18159,Unions,2,0.07142857142857142,Religious
18161,Economic,2,0.125,Social & Fraternal
18161,Education,4,0.25,Social & Fraternal
18161,Hobby & Sports,1,0.0625,Social & Fraternal
18161,Political,1,0.0625,Social & Fraternal
18161,Religious,1,0.0625,Social & Fraternal
18161,Social & Fraternal,7,0.4375,Social & Fraternal
18163,Arts & Cultural,14,0.041916167664670656,Religious
18163,Community,17,0.05089820359281437,Religious
18163,Economic,14,0.041916167664670656,Religious
18163,Education,20,0.059880239520958084,Religious
18163,Foundations,3,0.008982035928143712,Religious
18163,Healthcare,14,0.041916167664670656,Religious
18163,Hobby & Sports,25,0.0748502994011976,Religious
18163,Housing,9,0.02694610778443114,Religious
18163,Political,6,0.017964071856287425,Religious
18163,Professional,17,0.05089820359281437,Religious
18163,Religious,81,0.24251497005988024,Religious
18163,Research & Think Tank,4,0.011976047904191617,Religious
18163,Social & Fraternal,68,0.20359281437125748,Religious
18163,Unions,24,0.0718562874251497,Religious
18163,Youth,18,0.05389221556886228,Religious
18165,Economic,1,0.047619047619047616,Education
18165,Education,4,0.19047619047619047,Education
18165,Healthcare,2,0.09523809523809523,Education
18165,Hobby & Sports,2,0.09523809523809523,Education
18165,Professional,3,0.14285714285714285,Education
18165,Religious,3,0.14285714285714285,Education
18165,Social & Fraternal,4,0.19047619047619047,Education
18165,Unions,2,0.09523809523809523,Education
18167,Arts & Cultural,6,0.028037383177570093,Social & Fraternal
18167,Community,9,0.04205607476635514,Social & Fraternal
18167,Economic,7,0.03271028037383177,Social & Fraternal
18167,Education,14,0.06542056074766354,Social & Fraternal
18167,Foundations,2,0.009345794392523364,Social & Fraternal
18167,Healthcare,8,0.037383177570093455,Social & Fraternal
18167,Hobby & Sports,13,0.06074766355140187,Social & Fraternal
18167,Housing,3,0.014018691588785047,Social & Fraternal
18167,Political,3,0.014018691588785047,Social & Fraternal
18167,Professional,5,0.02336448598130841,Social & Fraternal
18167,Religious,50,0.2336448598130841,Social & Fraternal
18167,Research & Think Tank,1,0.004672897196261682,Social & Fraternal
18167,Social & Fraternal,70,0.32710280373831774,Social & Fraternal
18167,Unions,8,0.037383177570093455,Social & Fraternal
18167,Youth,15,0.07009345794392523,Social & Fraternal
18169,Arts & Cultural,2,0.029850746268656716,Religious
18169,Community,1,0.014925373134328358,Religious
18169,Economic,2,0.029850746268656716,Religious
18169,Education,5,0.07462686567164178,Religious
18169,Healthcare,2,0.029850746268656716,Religious
18169,Hobby & Sports,5,0.07462686567164178,Religious
18169,Political,1,0.014925373134328358,Religious
18169,Religious,19,0.2835820895522388,Religious
18169,Social & Fraternal,19,0.2835820895522388,Religious
18169,Unions,3,0.04477611940298507,Religious
18169,Youth,8,0.11940298507462686,Religious
18171,Community,1,0.16666666666666666,Social & Fraternal
18171,Healthcare,1,0.16666666666666666,Social & Fraternal
18171,Political,1,0.16666666666666666,Social & Fraternal
18171,Social & Fraternal,2,0.3333333333333333,Social & Fraternal
18171,Youth,1,0.16666666666666666,Social & Fraternal
18173,Arts & Cultural,5,0.07352941176470588,Social & Fraternal
18173,Community,2,0.029411764705882353,Social & Fraternal
18173,Education,7,0.10294117647058823,Social & Fraternal
18173,Healthcare,2,0.029411764705882353,Social & Fraternal
18173,Hobby & Sports,5,0.07352941176470588,Social & Fraternal
18173,Housing,2,0.029411764705882353,Social & Fraternal
18173,Political,1,0.014705882352941176,Social & Fraternal
18173,Professional,2,0.029411764705882353,Social & Fraternal
18173,Religious,16,0.23529411764705882,Social & Fraternal
18173,Social & Fraternal,20,0.29411764705882354,Social & Fraternal
18173,Unions,5,0.07352941176470588,Social & Fraternal
18173,Youth,1,0.014705882352941176,Social & Fraternal
18175,Arts & Cultural,1,0.02564102564102564,Social & Fraternal
18175,Community,1,0.02564102564102564,Social & Fraternal
18175,Economic,1,0.02564102564102564,Social & Fraternal
18175,Education,2,0.05128205128205128,Social & Fraternal
18175,Foundations,1,0.02564102564102564,Social & Fraternal
18175,Hobby & Sports,3,0.07692307692307693,Social & Fraternal
18175,Political,2,0.05128205128205128,Social & Fraternal
18175,Professional,1,0.02564102564102564,Social & Fraternal
18175,Religious,10,0.2564102564102564,Social & Fraternal
18175,Social & Fraternal,15,0.38461538461538464,Social & Fraternal
18175,Unions,1,0.02564102564102564,Social & Fraternal
18175,Youth,1,0.02564102564102564,Social & Fraternal
18177,Arts & Cultural,5,0.03968253968253968,Social & Fraternal
18177,Community,1,0.007936507936507936,Social & Fraternal
18177,Economic,5,0.03968253968253968,Social & Fraternal
18177,Education,17,0.1349206349206349,Social & Fraternal
18177,Foundations,3,0.023809523809523808,Social & Fraternal
18177,Healthcare,7,0.05555555555555555,Social & Fraternal
18177,Hobby & Sports,9,0.07142857142857142,Social & Fraternal
18177,Housing,4,0.031746031746031744,Social & Fraternal
18177,Political,1,0.007936507936507936,Social & Fraternal
18177,Professional,4,0.031746031746031744,Social & Fraternal
18177,Religious,20,0.15873015873015872,Social & Fraternal
18177,Research & Think Tank,3,0.023809523809523808,Social & Fraternal
18177,Social & Fraternal,35,0.2777777777777778,Social & Fraternal
18177,Unions,5,0.03968253968253968,Social & Fraternal
18177,Youth,7,0.05555555555555555,Social & Fraternal
18179,Arts & Cultural,2,0.037037037037037035,Social & Fraternal
18179,Community,1,0.018518518518518517,Social & Fraternal
18179,Economic,1,0.018518518518518517,Social & Fraternal
18179,Education,5,0.09259259259259259,Social & Fraternal
18179,Hobby & Sports,4,0.07407407407407407,Social & Fraternal
18179,Housing,2,0.037037037037037035,Social & Fraternal
18179,Professional,2,0.037037037037037035,Social & Fraternal
18179,Religious,12,0.2222222222222222,Social & Fraternal
18179,Research & Think Tank,1,0.018518518518518517,Social & Fraternal
18179,Social & Fraternal,19,0.35185185185185186,Social & Fraternal
18179,Unions,3,0.05555555555555555,Social & Fraternal
18179,Youth,2,0.037037037037037035,Social & Fraternal
18181,Community,5,0.09803921568627451,Social & Fraternal
18181,Economic,3,0.058823529411764705,Social & Fraternal
18181,Education,4,0.0784313725490196,Social & Fraternal
18181,Healthcare,2,0.0392156862745098,Social & Fraternal
18181,Hobby & Sports,1,0.0196078431372549,Social & Fraternal
18181,Political,1,0.0196078431372549,Social & Fraternal
18181,Professional,2,0.0392156862745098,Social & Fraternal
18181,Religious,8,0.1568627450980392,Social & Fraternal
18181,Social & Fraternal,20,0.39215686274509803,Social & Fraternal
18181,Unions,1,0.0196078431372549,Social & Fraternal
18181,Youth,4,0.0784313725490196,Social & Fraternal
18183,Arts & Cultural,3,0.05084745762711865,Social & Fraternal
18183,Community,4,0.06779661016949153,Social & Fraternal
18183,Economic,3,0.05084745762711865,Social & Fraternal
18183,Education,3,0.05084745762711865,Social & Fraternal
18183,Healthcare,3,0.05084745762711865,Social & Fraternal
18183,Hobby & Sports,4,0.06779661016949153,Social & Fraternal
18183,Professional,1,0.01694915254237288,Social & Fraternal
18183,Religious,12,0.2033898305084746,Social & Fraternal
18183,Research & Think Tank,1,0.01694915254237288,Social & Fraternal
18183,Social & Fraternal,16,0.2711864406779661,Social & Fraternal
18183,Unions,4,0.06779661016949153,Social & Fraternal
18183,Youth,5,0.0847457627118644,Social & Fraternal
19001,Community,1,0.07692307692307693,Social & Fraternal
19001,Hobby & Sports,2,0.15384615384615385,Social & Fraternal
19001,Housing,1,0.07692307692307693,Social & Fraternal
19001,Professional,2,0.15384615384615385,Social & Fraternal
19001,Religious,2,0.15384615384615385,Social & Fraternal
19001,Social & Fraternal,5,0.38461538461538464,Social & Fraternal
19003,Arts & Cultural,1,0.125,Social & Fraternal
19003,Economic,1,0.125,Social & Fraternal
19003,Education,1,0.125,Social & Fraternal
19003,Hobby & Sports,1,0.125,Social & Fraternal
19003,Social & Fraternal,4,0.5,Social & Fraternal
19005,Economic,1,0.05555555555555555,Social & Fraternal
19005,Education,2,0.1111111111111111,Social & Fraternal
19005,Hobby & Sports,2,0.1111111111111111,Social & Fraternal
19005,Professional,3,0.16666666666666666,Social & Fraternal
19005,Religious,1,0.05555555555555555,Social & Fraternal
19005,Social & Fraternal,9,0.5,Social & Fraternal
19007,Arts & Cultural,1,0.05,Social & Fraternal
19007,Economic,1,0.05,Social & Fraternal
19007,Education,3,0.15,Social & Fraternal
19007,Hobby & Sports,2,0.1,Social & Fraternal
19007,Housing,1,0.05,Social & Fraternal
19007,Professional,1,0.05,Social & Fraternal
19007,Religious,1,0.05,Social & Fraternal
19007,Social & Fraternal,9,0.45,Social & Fraternal
19007,Youth,1,0.05,Social & Fraternal
19009,Foundations,1,0.1,Religious
19009,Hobby & Sports,1,0.1,Religious
19009,Professional,1,0.1,Religious
19009,Religious,3,0.3,Religious
19009,Research & Think Tank,1,0.1,Religious
19009,Social & Fraternal,2,0.2,Religious
19009,Youth,1,0.1,Religious
19011,Arts & Cultural,1,0.05,Hobby & Sports
19011,Education,1,0.05,Hobby & Sports
19011,Healthcare,2,0.1,Hobby & Sports
19011,Hobby & Sports,6,0.3,Hobby & Sports
19011,Religious,3,0.15,Hobby & Sports
19011,Social & Fraternal,6,0.3,Hobby & Sports
19011,Youth,1,0.05,Hobby & Sports
19013,Arts & Cultural,10,0.05952380952380952,Social & Fraternal
19013,Community,6,0.03571428571428571,Social & Fraternal
19013,Economic,5,0.02976190476190476,Social & Fraternal
19013,Education,14,0.08333333333333333,Social & Fraternal
19013,Foundations,3,0.017857142857142856,Social & Fraternal
19013,Healthcare,13,0.07738095238095238,Social & Fraternal
19013,Hobby & Sports,14,0.08333333333333333,Social & Fraternal
19013,Housing,1,0.005952380952380952,Social & Fraternal
19013,Political,6,0.03571428571428571,Social & Fraternal
19013,Professional,9,0.05357142857142857,Social & Fraternal
19013,Religious,28,0.16666666666666666,Social & Fraternal
19013,Research & Think Tank,1,0.005952380952380952,Social & Fraternal
19013,Social & Fraternal,46,0.27380952380952384,Social & Fraternal
19013,Unions,6,0.03571428571428571,Social & Fraternal
19013,Youth,6,0.03571428571428571,Social & Fraternal
19015,Arts & Cultural,1,0.02631578947368421,Social & Fraternal
19015,Community,1,0.02631578947368421,Social & Fraternal
19015,Economic,7,0.18421052631578946,Social & Fraternal
19015,Healthcare,1,0.02631578947368421,Social & Fraternal
19015,Hobby & Sports,5,0.13157894736842105,Social & Fraternal
19015,Professional,1,0.02631578947368421,Social & Fraternal
19015,Religious,3,0.07894736842105263,Social & Fraternal
19015,Social & Fraternal,16,0.42105263157894735,Social & Fraternal
19015,Unions,2,0.05263157894736842,Social & Fraternal
19015,Youth,1,0.02631578947368421,Social & Fraternal
19017,Arts & Cultural,3,0.08108108108108109,Social & Fraternal
19017,Community,1,0.02702702702702703,Social & Fraternal
19017,Economic,1,0.02702702702702703,Social & Fraternal
19017,Education,4,0.10810810810810811,Social & Fraternal
19017,Healthcare,1,0.02702702702702703,Social & Fraternal
19017,Hobby & Sports,4,0.10810810810810811,Social & Fraternal
19017,Professional,3,0.08108108108108109,Social & Fraternal
19017,Religious,3,0.08108108108108109,Social & Fraternal
19017,Research & Think Tank,1,0.02702702702702703,Social & Fraternal
19017,Social & Fraternal,14,0.3783783783783784,Social & Fraternal
19017,Youth,2,0.05405405405405406,Social & Fraternal
19019,Arts & Cultural,1,0.04,Hobby & Sports
19019,Community,2,0.08,Hobby & Sports
19019,Economic,1,0.04,Hobby & Sports
19019,Education,1,0.04,Hobby & Sports
19019,Foundations,2,0.08,Hobby & Sports
19019,Healthcare,1,0.04,Hobby & Sports
19019,Hobby & Sports,6,0.24,Hobby & Sports
19019,Professional,1,0.04,Hobby & Sports
19019,Religious,2,0.08,Hobby & Sports
19019,Social & Fraternal,5,0.2,Hobby & Sports
19019,Unions,2,0.08,Hobby & Sports
19019,Youth,1,0.04,Hobby & Sports
19021,Arts & Cultural,1,0.05,Social & Fraternal
19021,Community,1,0.05,Social & Fraternal
19021,Economic,1,0.05,Social & Fraternal
19021,Education,1,0.05,Social & Fraternal
19021,Foundations,1,0.05,Social & Fraternal
19021,Hobby & Sports,1,0.05,Social & Fraternal
19021,Professional,1,0.05,Social & Fraternal
19021,Religious,5,0.25,Social & Fraternal
19021,Social & Fraternal,6,0.3,Social & Fraternal
19021,Youth,2,0.1,Social & Fraternal
19023,Community,1,0.0625,Social & Fraternal
19023,Hobby & Sports,2,0.125,Social & Fraternal
19023,Housing,1,0.0625,Social & Fraternal
19023,Professional,2,0.125,Social & Fraternal
19023,Religious,3,0.1875,Social & Fraternal
19023,Social & Fraternal,7,0.4375,Social & Fraternal
19025,Arts & Cultural,1,0.07692307692307693,Social & Fraternal
19025,Community,1,0.07692307692307693,Social & Fraternal
19025,Education,1,0.07692307692307693,Social & Fraternal
19025,Religious,4,0.3076923076923077,Social & Fraternal
19025,Social & Fraternal,6,0.46153846153846156,Social & Fraternal
19027,Arts & Cultural,1,0.034482758620689655,Social & Fraternal
19027,Community,1,0.034482758620689655,Social & Fraternal
19027,Economic,4,0.13793103448275862,Social & Fraternal
19027,Education,2,0.06896551724137931,Social & Fraternal
19027,Hobby & Sports,5,0.1724137931034483,Social & Fraternal
19027,Professional,2,0.06896551724137931,Social & Fraternal
19027,Religious,4,0.13793103448275862,Social & Fraternal
19027,Research & Think Tank,1,0.034482758620689655,Social & Fraternal
19027,Social & Fraternal,7,0.2413793103448276,Social & Fraternal
19027,Unions,1,0.034482758620689655,Social & Fraternal
19027,Youth,1,0.034482758620689655,Social & Fraternal
19029,Arts & Cultural,1,0.05,Social & Fraternal
19029,Community,1,0.05,Social & Fraternal
19029,Economic,2,0.1,Social & Fraternal
19029,Education,1,0.05,Social & Fraternal
19029,Healthcare,1,0.05,Social & Fraternal
19029,Hobby & Sports,1,0.05,Social & Fraternal
19029,Political,1,0.05,Social & Fraternal
19029,Religious,2,0.1,Social & Fraternal
19029,Social & Fraternal,8,0.4,Social & Fraternal
19029,Youth,2,0.1,Social & Fraternal
19031,Community,2,0.08,Social & Fraternal
19031,Economic,1,0.04,Social & Fraternal
19031,Education,2,0.08,Social & Fraternal
19031,Foundations,1,0.04,Social & Fraternal
19031,Healthcare,1,0.04,Social & Fraternal
19031,Hobby & Sports,5,0.2,Social & Fraternal
19031,Religious,1,0.04,Social & Fraternal
19031,Social & Fraternal,12,0.48,Social & Fraternal
19033,Arts & Cultural,4,0.07407407407407407,Social & Fraternal
19033,Community,2,0.037037037037037035,Social & Fraternal
19033,Economic,4,0.07407407407407407,Social & Fraternal
19033,Education,2,0.037037037037037035,Social & Fraternal
19033,Foundations,3,0.05555555555555555,Social & Fraternal
19033,Healthcare,3,0.05555555555555555,Social & Fraternal
19033,Housing,1,0.018518518518518517,Social & Fraternal
19033,Professional,2,0.037037037037037035,Social & Fraternal
19033,Religious,13,0.24074074074074073,Social & Fraternal
